,user_id,gender,state,age,date_joined,no_of_dependents,marital_status,income,product_id,product_name,aisle_id,department_id,prices,order_id,order_number,orders_day_of_week,order_hour_of_day,days_since_prior_order,add_to_cart_order,reordered,_merge,price_range_loc,busiest_day,busiest_days,busiest_periods,max_order,loyalty_flag,mean_price,spending_flag,median_prior_days,order_frequency,total_orders,activity_flag
25205273,60929,Male,Michigan,56,7/12/2019,3,married,59412,38768,Sweet Kale Salad Mix,32,4,5.4,2108315,2,2,12,30.0,1,0,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,3.4000000000000004,Low Spender,20.0,Regular customer,4,Low Activity
25205274,60929,Male,Michigan,56,7/12/2019,3,married,59412,38768,Sweet Kale Salad Mix,32,4,5.4,1165473,3,1,14,20.0,1,1,both,Mid-range product,Regularly busy,Busiest days,Most orders,3,New customer,3.4000000000000004,Low Spender,20.0,Regular customer,4,Low Activity
25205275,60929,Male,Michigan,56,7/12/2019,3,married,59412,43352,Raspberries,32,4,1.4,1527483,1,1,14,,1,0,both,Low-range product,Regularly busy,Busiest days,Most orders,3,New customer,3.4000000000000004,Low Spender,20.0,Regular customer,4,Low Activity
25205276,60929,Male,Michigan,56,7/12/2019,3,married,59412,43352,Raspberries,32,4,1.4,1165473,3,1,14,20.0,2,1,both,Low-range product,Regularly busy,Busiest days,Most orders,3,New customer,3.4000000000000004,Low Spender,20.0,Regular customer,4,Low Activity
25227945,71587,Female,Massachusetts,68,7/13/2019,3,married,87172,13424,Almonds,45,19,4.2,2608732,1,6,10,,2,0,both,Low-range product,Regularly busy,Regularly busy,Most orders,3,New customer,7.5,Low Spender,5.0,Frequent customer,4,Low Activity
25227946,71587,Female,Massachusetts,68,7/13/2019,3,married,87172,23288,Distilled Water,115,7,8.6,2608732,1,6,10,,1,0,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,7.5,Low Spender,5.0,Frequent customer,4,Low Activity
25227947,71587,Female,Massachusetts,68,7/13/2019,3,married,87172,23288,Distilled Water,115,7,8.6,1321929,2,4,10,5.0,1,1,both,Mid-range product,Least busy,Least busy days,Most orders,3,New customer,7.5,Low Spender,5.0,Frequent customer,4,Low Activity
25227948,71587,Female,Massachusetts,68,7/13/2019,3,married,87172,23288,Distilled Water,115,7,8.6,2892770,3,2,14,5.0,1,1,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,7.5,Low Spender,5.0,Frequent customer,4,Low Activity
25254586,22623,Male,Ohio,37,7/14/2019,2,married,45893,14715,Coconut Water,98,7,4.0,2663690,1,6,11,,1,0,both,Low-range product,Regularly busy,Regularly busy,Most orders,3,New customer,3.266666666666667,Low Spender,30.0,Non-frequent customer,3,Low Activity
25254587,22623,Male,Ohio,37,7/14/2019,2,married,45893,14715,Coconut Water,98,7,4.0,1569901,2,6,13,30.0,1,1,both,Low-range product,Regularly busy,Regularly busy,Most orders,3,New customer,3.266666666666667,Low Spender,30.0,Non-frequent customer,3,Low Activity
25254588,22623,Male,Ohio,37,7/14/2019,2,married,45893,35887,Organic Mixed Vegetables,116,1,1.8,2097041,3,5,20,30.0,1,0,both,Low-range product,Regularly busy,Regularly busy,Average orders,3,New customer,3.266666666666667,Low Spender,30.0,Non-frequent customer,3,Low Activity
25333169,137777,Male,New Mexico,20,7/17/2019,1,living with parents and siblings,36640,7862,Raw Shrimp,34,1,7.9,2334330,3,1,9,30.0,1,0,both,Mid-range product,Regularly busy,Busiest days,Most orders,4,New customer,5.6000000000000005,Low Spender,30.0,Non-frequent customer,4,Low Activity
25333170,137777,Male,New Mexico,20,7/17/2019,1,living with parents and siblings,36640,7862,Raw Shrimp,34,1,7.9,2500613,4,3,9,23.0,1,1,both,Mid-range product,Regularly busy,Least busy days,Most orders,4,New customer,5.6000000000000005,Low Spender,30.0,Non-frequent customer,4,Low Activity
25333171,137777,Male,New Mexico,20,7/17/2019,1,living with parents and siblings,36640,13948,Wastebasket Liners,60,17,2.6,944041,2,1,10,30.0,1,0,both,Low-range product,Regularly busy,Busiest days,Most orders,4,New customer,5.6000000000000005,Low Spender,30.0,Non-frequent customer,4,Low Activity
25333172,137777,Male,New Mexico,20,7/17/2019,1,living with parents and siblings,36640,19286,Press And Seal Plastic Wrap,85,17,4.0,3053570,1,3,16,,1,0,both,Low-range product,Regularly busy,Least busy days,Most orders,4,New customer,5.6000000000000005,Low Spender,30.0,Non-frequent customer,4,Low Activity
25333188,77079,Male,Kentucky,73,7/17/2019,1,married,40723,39990,Vegetable Fried Rice,38,1,4.0,2214710,1,4,17,,1,0,both,Low-range product,Least busy,Least busy days,Average orders,3,New customer,4.0,Low Spender,17.0,Regular customer,3,Low Activity
25333189,77079,Male,Kentucky,73,7/17/2019,1,married,40723,39990,Vegetable Fried Rice,38,1,4.0,2428126,2,1,17,18.0,1,1,both,Low-range product,Regularly busy,Busiest days,Average orders,3,New customer,4.0,Low Spender,17.0,Regular customer,3,Low Activity
25333190,77079,Male,Kentucky,73,7/17/2019,1,married,40723,39990,Vegetable Fried Rice,38,1,4.0,556974,3,3,13,16.0,1,1,both,Low-range product,Regularly busy,Least busy days,Most orders,3,New customer,4.0,Low Spender,17.0,Regular customer,3,Low Activity
25381369,78021,Female,South Dakota,47,7/19/2019,2,married,150897,765,Swaddlers Diapers Jumbo Pack Size Newborn,56,18,8.2,2491423,2,2,20,20.0,1,0,both,Mid-range product,Regularly busy,Regularly busy,Average orders,3,New customer,8.2,Low Spender,25.0,Non-frequent customer,4,Low Activity
25381370,78021,Female,South Dakota,47,7/19/2019,2,married,150897,33493,Cotton Swabs,44,11,4.8,1016030,1,3,10,,2,0,both,Low-range product,Regularly busy,Least busy days,Most orders,3,New customer,8.2,Low Spender,25.0,Non-frequent customer,4,Low Activity
25381371,78021,Female,South Dakota,47,7/19/2019,2,married,150897,36338,Sensitive Baby Wipes,56,18,5.8,2037703,3,5,10,30.0,1,0,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,8.2,Low Spender,25.0,Non-frequent customer,4,Low Activity
25381372,78021,Female,South Dakota,47,7/19/2019,2,married,150897,47144,Unsweetened Original Almond Breeze Almond Milk,91,16,14.0,1016030,1,3,10,,1,0,both,Mid-range product,Regularly busy,Least busy days,Most orders,3,New customer,8.2,Low Spender,25.0,Non-frequent customer,4,Low Activity
25483731,78850,Female,Arkansas,43,7/23/2019,0,single,43522,6871,Smoked Gouda,2,16,5.6,2442732,1,6,12,,1,0,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,5.675,Low Spender,14.5,Regular customer,4,Low Activity
25483732,78850,Female,Arkansas,43,7/23/2019,0,single,43522,27730,Almond Breeze Original Almond Milk,91,16,4.9,2827867,3,0,13,17.0,1,0,both,Low-range product,Busiest day,Busiest days,Most orders,3,New customer,5.675,Low Spender,14.5,Regular customer,4,Low Activity
25483733,78850,Female,Arkansas,43,7/23/2019,0,single,43522,37739,Sea Salt & Vinegar Potato,107,19,5.0,1817229,2,4,17,12.0,1,0,both,Low-range product,Least busy,Least busy days,Average orders,3,New customer,5.675,Low Spender,14.5,Regular customer,4,Low Activity
25483734,78850,Female,Arkansas,43,7/23/2019,0,single,43522,46906,Grape White/Green Seedless,24,4,7.2,2442732,1,6,12,,2,0,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,5.675,Low Spender,14.5,Regular customer,4,Low Activity
25485494,205806,Male,Montana,67,7/24/2019,3,married,99619,196,Soda,77,7,9.0,747923,1,1,10,,1,0,both,Mid-range product,Regularly busy,Busiest days,Most orders,3,New customer,9.0,Low Spender,26.0,Non-frequent customer,3,Low Activity
25485495,205806,Male,Montana,67,7/24/2019,3,married,99619,196,Soda,77,7,9.0,1536307,2,6,15,30.0,1,1,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,9.0,Low Spender,26.0,Non-frequent customer,3,Low Activity
25485496,205806,Male,Montana,67,7/24/2019,3,married,99619,196,Soda,77,7,9.0,1397825,3,0,12,22.0,1,1,both,Mid-range product,Busiest day,Busiest days,Most orders,3,New customer,9.0,Low Spender,26.0,Non-frequent customer,3,Low Activity
25569777,119699,Female,Alaska,81,7/26/2019,3,married,56338,6184,Clementines,32,4,4.3,925783,1,4,20,,1,0,both,Low-range product,Least busy,Least busy days,Average orders,4,New customer,4.3,Low Spender,13.0,Regular customer,4,Low Activity
25569778,119699,Female,Alaska,81,7/26/2019,3,married,56338,6184,Clementines,32,4,4.3,929740,2,3,16,13.0,1,1,both,Low-range product,Regularly busy,Least busy days,Most orders,4,New customer,4.3,Low Spender,13.0,Regular customer,4,Low Activity
25569779,119699,Female,Alaska,81,7/26/2019,3,married,56338,6184,Clementines,32,4,4.3,1019011,3,1,8,5.0,1,1,both,Low-range product,Regularly busy,Busiest days,Average orders,4,New customer,4.3,Low Spender,13.0,Regular customer,4,Low Activity
25569780,119699,Female,Alaska,81,7/26/2019,3,married,56338,6184,Clementines,32,4,4.3,2502911,4,1,13,14.0,1,1,both,Low-range product,Regularly busy,Busiest days,Most orders,4,New customer,4.3,Low Spender,13.0,Regular customer,4,Low Activity
25619442,49870,Female,Tennessee,70,7/28/2019,0,divorced/widowed,50178,43154,Sparkling Mineral Water,115,7,6.2,1475706,1,6,15,,1,0,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,6.2,Low Spender,24.5,Non-frequent customer,3,Low Activity
25619443,49870,Female,Tennessee,70,7/28/2019,0,divorced/widowed,50178,43154,Sparkling Mineral Water,115,7,6.2,1745577,2,4,15,19.0,1,1,both,Mid-range product,Least busy,Least busy days,Most orders,3,New customer,6.2,Low Spender,24.5,Non-frequent customer,3,Low Activity
25619444,49870,Female,Tennessee,70,7/28/2019,0,divorced/widowed,50178,43154,Sparkling Mineral Water,115,7,6.2,2287977,3,0,11,30.0,1,1,both,Mid-range product,Busiest day,Busiest days,Most orders,3,New customer,6.2,Low Spender,24.5,Non-frequent customer,3,Low Activity
25648349,172077,Female,Arizona,48,7/29/2019,3,married,42484,19660,Spring Water,115,7,2.0,2982382,1,2,21,,1,0,both,Low-range product,Regularly busy,Regularly busy,Average orders,4,New customer,2.0,Low Spender,30.0,Non-frequent customer,4,Low Activity
25648350,172077,Female,Arizona,48,7/29/2019,3,married,42484,19660,Spring Water,115,7,2.0,2296441,2,5,23,30.0,1,1,both,Low-range product,Regularly busy,Regularly busy,Average orders,4,New customer,2.0,Low Spender,30.0,Non-frequent customer,4,Low Activity
25648351,172077,Female,Arizona,48,7/29/2019,3,married,42484,19660,Spring Water,115,7,2.0,2174669,3,4,9,30.0,1,1,both,Low-range product,Least busy,Least busy days,Most orders,4,New customer,2.0,Low Spender,30.0,Non-frequent customer,4,Low Activity
25648352,172077,Female,Arizona,48,7/29/2019,3,married,42484,19660,Spring Water,115,7,2.0,2467018,4,3,9,30.0,1,1,both,Low-range product,Regularly busy,Least busy days,Most orders,4,New customer,2.0,Low Spender,30.0,Non-frequent customer,4,Low Activity
25695775,164546,Male,Maine,21,7/31/2019,0,single,99130,907,Premium Sliced Bacon,106,12,20.0,3203749,1,4,13,,1,0,both,High-range product,Least busy,Least busy days,Most orders,3,New customer,16.7,High Spender,22.0,Non-frequent customer,4,Low Activity
25695776,164546,Male,Maine,21,7/31/2019,0,single,99130,907,Premium Sliced Bacon,106,12,20.0,2749014,2,6,15,23.0,1,1,both,High-range product,Regularly busy,Regularly busy,Most orders,3,New customer,16.7,High Spender,22.0,Non-frequent customer,4,Low Activity
25695777,164546,Male,Maine,21,7/31/2019,0,single,99130,907,Premium Sliced Bacon,106,12,20.0,3070246,3,0,10,22.0,1,1,both,High-range product,Busiest day,Busiest days,Most orders,3,New customer,16.7,High Spender,22.0,Non-frequent customer,4,Low Activity
25695778,164546,Male,Maine,21,7/31/2019,0,single,99130,39657,Milk Chocolate Almonds,45,19,6.8,3070246,3,0,10,22.0,2,0,both,Mid-range product,Busiest day,Busiest days,Most orders,3,New customer,16.7,High Spender,22.0,Non-frequent customer,4,Low Activity
25726367,113822,Female,South Carolina,81,8/1/2019,0,divorced/widowed,129253,27086,Half & Half,53,16,11.4,956753,1,5,11,,1,0,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,11.6,High Spender,12.0,Regular customer,3,Low Activity
25726368,113822,Female,South Carolina,81,8/1/2019,0,divorced/widowed,129253,27086,Half & Half,53,16,11.4,1316899,3,1,8,7.0,1,1,both,Mid-range product,Regularly busy,Busiest days,Average orders,3,New customer,11.6,High Spender,12.0,Regular customer,3,Low Activity
25726369,113822,Female,South Carolina,81,8/1/2019,0,divorced/widowed,129253,28207,Organic Stevia Sweetener,29,13,12.0,1938078,2,1,14,17.0,1,0,both,Mid-range product,Regularly busy,Busiest days,Most orders,3,New customer,11.6,High Spender,12.0,Regular customer,3,Low Activity
25729040,133459,Female,Tennessee,30,8/2/2019,1,married,53350,20955,Cereal,121,14,10.0,520344,1,5,9,,1,0,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,9.225,Low Spender,19.0,Regular customer,4,Low Activity
25729041,133459,Female,Tennessee,30,8/2/2019,1,married,53350,26405,XL Pick-A-Size Paper Towel Rolls,54,17,1.0,2953541,3,1,14,20.0,1,0,both,Low-range product,Regularly busy,Busiest days,Most orders,3,New customer,9.225,Low Spender,19.0,Regular customer,4,Low Activity
25729042,133459,Female,Tennessee,30,8/2/2019,1,married,53350,26604,Organic Blackberries,24,4,12.2,520344,1,5,9,,2,0,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,9.225,Low Spender,19.0,Regular customer,4,Low Activity
25729043,133459,Female,Tennessee,30,8/2/2019,1,married,53350,36833,Original Cheese,21,16,13.7,1472058,2,2,23,18.0,1,0,both,Mid-range product,Regularly busy,Regularly busy,Average orders,3,New customer,9.225,Low Spender,19.0,Regular customer,4,Low Activity
25750667,70015,Male,Tennessee,60,8/2/2019,3,married,63703,13966,Chicken Pot Pie,38,1,10.7,367177,3,3,8,7.0,2,0,both,Mid-range product,Regularly busy,Least busy days,Average orders,3,New customer,8.225,Low Spender,7.0,Frequent customer,4,Low Activity
25750668,70015,Male,Tennessee,60,8/2/2019,3,married,63703,17381,Original Cheesecake,119,1,4.8,2699819,1,2,18,,1,0,both,Low-range product,Regularly busy,Regularly busy,Average orders,3,New customer,8.225,Low Spender,7.0,Frequent customer,4,Low Activity
25750669,70015,Male,Tennessee,60,8/2/2019,3,married,63703,17381,Original Cheesecake,119,1,4.8,1556975,2,3,13,30.0,1,1,both,Low-range product,Regularly busy,Least busy days,Most orders,3,New customer,8.225,Low Spender,7.0,Frequent customer,4,Low Activity
25750670,70015,Male,Tennessee,60,8/2/2019,3,married,63703,22028,Grilled Chicken Taquitos,38,1,12.6,367177,3,3,8,7.0,1,0,both,Mid-range product,Regularly busy,Least busy days,Average orders,3,New customer,8.225,Low Spender,7.0,Frequent customer,4,Low Activity
25774439,490,Female,Oklahoma,77,8/3/2019,2,married,115599,4724,Broccoli Florettes,32,4,7.8,2791784,2,1,14,9.0,1,0,both,Mid-range product,Regularly busy,Busiest days,Most orders,3,New customer,9.525,Low Spender,9.0,Frequent customer,4,Low Activity
25774440,490,Female,Oklahoma,77,8/3/2019,2,married,115599,26152,Granulated Sugar,17,13,12.7,113394,1,6,2,,1,0,both,Mid-range product,Regularly busy,Regularly busy,Fewest orders,3,New customer,9.525,Low Spender,9.0,Frequent customer,4,Low Activity
25774441,490,Female,Oklahoma,77,8/3/2019,2,married,115599,26152,Granulated Sugar,17,13,12.7,448369,3,0,11,20.0,1,1,both,Mid-range product,Busiest day,Busiest days,Most orders,3,New customer,9.525,Low Spender,9.0,Frequent customer,4,Low Activity
25774442,490,Female,Oklahoma,77,8/3/2019,2,married,115599,39461,Coffee Mate French Vanilla Creamer Packets,6,2,4.9,2791784,2,1,14,9.0,2,0,both,Low-range product,Regularly busy,Busiest days,Most orders,3,New customer,9.525,Low Spender,9.0,Frequent customer,4,Low Activity
25805019,48238,Male,Tennessee,50,8/4/2019,1,married,93399,130,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37,1,8.2,167502,1,1,9,,1,0,both,Mid-range product,Regularly busy,Busiest days,Most orders,3,New customer,10.166666666666666,High Spender,22.0,Non-frequent customer,3,Low Activity
25805020,48238,Male,Tennessee,50,8/4/2019,1,married,93399,37919,Organic 2% Chocolate Milk,84,16,14.6,2051475,2,1,7,14.0,1,0,both,Mid-range product,Regularly busy,Busiest days,Average orders,3,New customer,10.166666666666666,High Spender,22.0,Non-frequent customer,3,Low Activity
25805021,48238,Male,Tennessee,50,8/4/2019,1,married,93399,44292,Premium Unsweetened Iced Tea,94,7,7.7,921773,3,1,7,30.0,1,0,both,Mid-range product,Regularly busy,Busiest days,Average orders,3,New customer,10.166666666666666,High Spender,22.0,Non-frequent customer,3,Low Activity
25823472,128944,Female,Iowa,54,8/5/2019,3,married,55800,40939,Drinking Water,115,7,1.6,2418312,1,3,10,,1,0,both,Low-range product,Regularly busy,Least busy days,Most orders,3,New customer,5.533333333333334,Low Spender,17.5,Regular customer,3,Low Activity
25823473,128944,Female,Iowa,54,8/5/2019,3,married,55800,40939,Drinking Water,115,7,1.6,1269768,3,1,14,30.0,1,1,both,Low-range product,Regularly busy,Busiest days,Most orders,3,New customer,5.533333333333334,Low Spender,17.5,Regular customer,3,Low Activity
25823474,128944,Female,Iowa,54,8/5/2019,3,married,55800,46149,Zero Calorie Cola,77,7,13.4,3324457,2,1,8,5.0,1,0,both,Mid-range product,Regularly busy,Busiest days,Average orders,3,New customer,5.533333333333334,Low Spender,17.5,Regular customer,3,Low Activity
25834360,84009,Male,Hawaii,51,8/5/2019,1,married,100805,2855,Organic Good Seed Bread,112,3,7.5,1885937,2,1,23,18.0,1,0,both,Mid-range product,Regularly busy,Busiest days,Average orders,3,New customer,7.466666666666666,Low Spender,24.0,Non-frequent customer,3,Low Activity
25834361,84009,Male,Hawaii,51,8/5/2019,1,married,100805,2855,Organic Good Seed Bread,112,3,7.5,18266,3,5,18,30.0,1,1,both,Mid-range product,Regularly busy,Regularly busy,Average orders,3,New customer,7.466666666666666,Low Spender,24.0,Non-frequent customer,3,Low Activity
25834362,84009,Male,Hawaii,51,8/5/2019,1,married,100805,9358,April Fresh Liquid Fabric Softener,75,17,7.4,1344600,1,4,20,,1,0,both,Mid-range product,Least busy,Least busy days,Average orders,3,New customer,7.466666666666666,Low Spender,24.0,Non-frequent customer,3,Low Activity
25834363,167553,Male,Kentucky,78,8/5/2019,1,married,145526,5696,Soothing Aloe Vera Liquid Hand Soap Refill,127,11,6.9,166970,2,6,13,30.0,1,0,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,8.366666666666667,Low Spender,30.0,Non-frequent customer,3,Low Activity
25834364,167553,Male,Kentucky,78,8/5/2019,1,married,145526,11204,Pull Up's Boy's Nighttime Training Pants Size 2T 3T Jumbo Pack,100,21,9.4,3126368,3,1,16,30.0,1,0,both,Mid-range product,Regularly busy,Busiest days,Most orders,3,New customer,8.366666666666667,Low Spender,30.0,Non-frequent customer,3,Low Activity
25834365,167553,Male,Kentucky,78,8/5/2019,1,married,145526,14877,Mint Waxed Floss,20,11,8.8,548543,1,1,14,,1,0,both,Mid-range product,Regularly busy,Busiest days,Most orders,3,New customer,8.366666666666667,Low Spender,30.0,Non-frequent customer,3,Low Activity
25834366,121129,Male,Arkansas,66,8/5/2019,3,married,37719,22683,Original Real Live Chocolate,45,19,2.6,2681666,1,4,10,,1,0,both,Low-range product,Least busy,Least busy days,Most orders,3,New customer,2.6,Low Spender,13.0,Regular customer,3,Low Activity
25834367,121129,Male,Arkansas,66,8/5/2019,3,married,37719,22683,Original Real Live Chocolate,45,19,2.6,1033620,2,1,18,18.0,1,1,both,Low-range product,Regularly busy,Busiest days,Average orders,3,New customer,2.6,Low Spender,13.0,Regular customer,3,Low Activity
